stage,case,cores,name,phase,status,makespan,added_copy,tasks,tiny_tasks,graph_sha256,plan_sha256,result_sha256,record_path,elapsed_seconds,cache_hit
transfer_old,case_085,3,tensor16384_cheap64_active3,tensor,timeout,,,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,e5d59fa6d87a72406ea53753dd86c7f73f8f4968d2a716f02ab32c5bbd545376,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/old/evaluations/attempts/20260925T180703-85e015f05df242b495ce5c5ca33f6771/record.json,19.53186922799796,False
transfer_new,case_085,3,wcc_start0_simple_a1_per_core_lpt_mv,component,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,86d81424bbe927f6ad494521da6b4591e19f549634711b39d1ce15771ae69888,94c402a919427864dfb10f0501200e726f23638206272e27e02eed3be6dfd440,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/new/evaluations/attempts/20260925T180723-ee418342b0a24412841080eca1048ef5/record.json,53.01403506999486,False
transfer_new,case_085,3,selective_whole_critical_path_x1_a3_eft,partition,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,e033c7847407afdc548b2591c487bb80a690feaa647dca187d541187d9c58e9a,aeae6d441fa3c699b4f39d7ec5a73ef85c9c251b7eb60a0711cb8901ba7a79ae,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/new/evaluations/attempts/20260925T180819-d201b6c2d14d4077a9435a8cc40eb9c6/record.json,55.76726170499751,False
transfer_new,case_085,3,selective_local_quantile_stable_id_x1_a3_eft,partition,success,3190097,135436,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,b27dffc1fadc80e329014366767f3ac404cdd7172239d530fcacb26a2d95323f,c048820ea9eff77fbdd6e337861ab313fea1c1e23afae9ce94f64adb49e47495,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/new/evaluations/attempts/20260925T180915-042947b2ff3a46a6a59c3663d561acc1/record.json,18.373160667004413,False
transfer_new,case_085,3,selective_phase_band_critical_path_x1_a2_eft,partition,success,3185676,183198,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,3e4f71b58ea5fea585d3ee7860a1c57319b5e57c80929e70533696929aaeb56b,d7052eb6da046562d5fb83469d7440a7ec522687d869dabf67066dc194dd936c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/new/evaluations/attempts/20260925T180934-20b1dda8516c4ad98dab6f9479762734/record.json,17.67146075499477,False
transfer_new,case_085,3,selective_local_quantile_stable_id_x2_a3_eft,partition,success,3181355,837406,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,f1ee3176556a1ba7e3df1f4db6f3c17f76d1d6378560fedba468d4693e859bd4,ed5127f0481fd2dc4cbbb2cc54b441c1c3716ce01a6a2be9266969156e4ba857,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/new/evaluations/attempts/20260925T180952-c207421398fd4e13b11e07ac0769b462/record.json,9.949122751000687,False
transfer_new,case_085,3,selective_phase_band_critical_path_x2_a2_eft,partition,success,3191834,809326,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,77bd098756f139500e0640ac6dcd0ac7b1dc6f2c13b2599304d35b114fd3cd9d,b18ad24cfcf39fe40d2bd2dc98d7aa18c6eb5f19eee4c325b1a5513e3fdcc092,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/new/evaluations/attempts/20260925T181002-713796ceaa764255aac4a6b85581bd37/record.json,11.153804540008423,False
transfer_new,case_085,3,tensor16384_cheap64_active3,tensor,timeout,,,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,e5d59fa6d87a72406ea53753dd86c7f73f8f4968d2a716f02ab32c5bbd545376,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n3/new/evaluations/attempts/20260925T181015-0c35ff9755d74b81a5ad3537e20d0ac9/record.json,7.011402848002035,False
transfer_original,case_085,5,wcc_start0_simple_a1_per_core_lpt_mv,component,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,9daa454da4ec62bf123d26d1ee17f119205e8be1389b0341676abced2e602f96,ad93b9bd6376ab853816dd10d66b9ae335099a83ae34027fcbdc4114b078d90d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180123-47c8334ba43d4014be4ad0e392f1bc60/record.json,48.79826038899773,False
transfer_original,case_085,5,selective_whole_critical_path_x1_a5_eft,partition,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,06f85c502f12bae9a926a5bbd5ee81060d7c146cf3f4e5359f07bc9b5569c218,89dc02333d01b5db0c042d1c6ff906ead3e20d7c73cb83e1211fd44c841bd998,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180215-ba55502e0c074f93bc9e4262749e86d9/record.json,51.1554890670086,False
transfer_original,case_085,5,selective_local_quantile_stable_id_x1_a5_eft,partition,success,3173503,790328,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,afa3b313e584876de76689a270d99e2ebe455367aa14b34d8d68c9b167180220,a76ff7a0072dce13c7efe18e754de57f1e74ee360894f1f7f1ea407de0bbbb9c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180306-fa2c6f8a466846a18a34926864c1236c/record.json,12.05841288100055,False
transfer_original,case_085,5,selective_phase_band_critical_path_x2_a5_eft,partition,success,2760933,4246258,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,fbf894f47eb0c027e5c0d88c46ff00df2ebb804f78ee043e4cb23ecb9d2d6b49,bb577ac24e82055fa7ccfcfd8fc385ddca65f02162f4eefb2bf8f90367c7d5a1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180318-ff14332f1c6d473ab4e8746ca21413df/record.json,6.7434312109980965,False
transfer_original,case_085,5,selective_local_quantile_stable_id_x2_a5_eft,partition,success,3162749,1918292,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,3f08aeb96ea2beee9f43fe172d20da1ca84adac0f18a2d8ac0f6ae0c1a6f2528,2b9bfa7e6265b87a561dc226607c0e1ff864442dc4a93487ce679fce4c3094ef,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180325-9bdf6aee59624ff79ba81aa6a8f3c8ed/record.json,6.543346521008061,False
transfer_original,case_085,5,selective_phase_band_critical_path_x1_a3_eft,partition,success,3185651,1559210,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,1a51a874dc85bcdf0788c949233a292738e99d39b9aa6f3270addd5186e0df08,4054ed8da637cf2036da35be661af9961bf3d1ee04d53c31df9e5dd50e8b46d7,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180332-363badf3d14b46a68c5e0d73861f5702/record.json,12.656733732990688,False
transfer_original,case_085,5,selective_local_quantile_stable_id_x1_a3_balanced,partition,success,3177103,790328,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,29f8457c780780228aa07a8fcf66957154c60cc49e23a127d4f3181853a4afa8,5ab449c67ebd55de77113edca1a9dc68661988fb535c0eeec69c2b4b2b3ee1c7,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180345-83b563f597384ae8b45da58e5299bcfd/record.json,10.9517540900124,False
transfer_original,case_085,5,selective_phase_band_stable_id_x2_a5_eft,partition,success,2760933,4246258,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,1287dcc432fde0f51d0822508736b10651275483a14ed4acefdd06e624428704,537706e5ef9cc292c288cc9c00b5ddc5223c224fb1b6d27a7b29ceeff7184360,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180356-4538b176db404a6ba6a4682b0c1071ff/record.json,6.190218010000535,False
transfer_original,case_085,5,tensor16384_cheap64_active5,tensor,timeout,,,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,1334090b54be1f6082ccb1122e9bbe2085766176858ae53766019c39e669748e,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/original/evaluations/attempts/20260925T180404-8c39a98b249244938d05353ef33d9e19/record.json,18.08824136099429,False
transfer_old,case_085,5,wcc_start0_simple_a1_per_core_lpt_mv,component,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,9daa454da4ec62bf123d26d1ee17f119205e8be1389b0341676abced2e602f96,4ac3ffb42ebaac8fe9f4f971530fd12ada61295214908545078745d9534cbf36,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/old/evaluations/attempts/20260925T180423-477e96cd23b842f08d5b68989fd2b8fd/record.json,47.80044574799831,False
transfer_old,case_085,5,selective_whole_critical_path_x1_a5_eft,partition,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,06f85c502f12bae9a926a5bbd5ee81060d7c146cf3f4e5359f07bc9b5569c218,cd184e616786732f4a9bd6cccfc2a75cb7c2ae7e851fc02605e7ae0e92e82ae4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/old/evaluations/attempts/20260925T180513-962862eefbee4ead94c6855cf7e83bca/record.json,49.10215687399614,False
transfer_old,case_085,5,selective_local_quantile_stable_id_x1_a5_eft,partition,success,3173503,790328,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,afa3b313e584876de76689a270d99e2ebe455367aa14b34d8d68c9b167180220,286c32feecef382e512496f3393aa90e0456fa996fae9107b4aecc7b6e573236,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/old/evaluations/attempts/20260925T180602-80a7c34f280943398dd33352f4f2e3cb/record.json,11.052167236004607,False
transfer_old,case_085,5,selective_phase_band_critical_path_x2_a5_eft,partition,success,2760933,4246258,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,fbf894f47eb0c027e5c0d88c46ff00df2ebb804f78ee043e4cb23ecb9d2d6b49,3f0218088a131f981f6193d2be8c0211793bea92c1802c19206160c34156246f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/old/evaluations/attempts/20260925T180614-d3339186c3e14fda844144c9e433762b/record.json,6.241665497000213,False
transfer_old,case_085,5,selective_local_quantile_stable_id_x2_a5_eft,partition,success,3162749,1918292,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,3f08aeb96ea2beee9f43fe172d20da1ca84adac0f18a2d8ac0f6ae0c1a6f2528,5b626c4324240cfb133d6c19ed9e0132c3fe305bf6b7292f65709074ca7c679d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/old/evaluations/attempts/20260925T180620-b59eec57b2a54424af36cf775cf6667f/record.json,6.089541380002629,False
transfer_old,case_085,5,selective_phase_band_critical_path_x1_a3_eft,partition,success,3185651,1559210,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,1a51a874dc85bcdf0788c949233a292738e99d39b9aa6f3270addd5186e0df08,1607c9b60b075c1cdea877ad54ed300c05d2c948d3d1c8051f4d3c0007bd47eb,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/old/evaluations/attempts/20260925T180626-7f2d5080acab4953b9ff55b540b535bb/record.json,13.009172393009067,False
transfer_old,case_085,5,tensor16384_cheap64_active5,tensor,timeout,,,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,1334090b54be1f6082ccb1122e9bbe2085766176858ae53766019c39e669748e,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/old/evaluations/attempts/20260925T180642-a73b842457344f06a2fd53fd8a7bb3c4/record.json,40.48572290400625,False
transfer_new,case_085,5,wcc_start0_simple_a1_per_core_lpt_mv,component,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,9daa454da4ec62bf123d26d1ee17f119205e8be1389b0341676abced2e602f96,a25378b54fa8da06a47a9a0e5c45236b753fb9ec25a6a96cca92a6f438233ba2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/new/evaluations/attempts/20260925T180723-84ca0ac423d74e0db36223a651c73785/record.json,53.8132812739932,False
transfer_new,case_085,5,selective_whole_critical_path_x1_a5_eft,partition,success,3187899,0,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,06f85c502f12bae9a926a5bbd5ee81060d7c146cf3f4e5359f07bc9b5569c218,45d9902c7e5de660e83aa916bff51ce391f1642680983fbcef3eea4b01ea30c9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/new/evaluations/attempts/20260925T180820-73451be539024061a6db3668b7c45053/record.json,55.51648585801013,False
transfer_new,case_085,5,selective_local_quantile_stable_id_x1_a5_eft,partition,success,3173503,790328,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,afa3b313e584876de76689a270d99e2ebe455367aa14b34d8d68c9b167180220,93e621734035b973cf86d5271fb1ecbc4318ca511a83d183f71ff8e89b1590ea,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/new/evaluations/attempts/20260925T180916-f91e56e384954146a91f66a78602ead8/record.json,12.40890517400112,False
transfer_new,case_085,5,selective_phase_band_critical_path_x2_a5_eft,partition,success,2760933,4246258,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,fbf894f47eb0c027e5c0d88c46ff00df2ebb804f78ee043e4cb23ecb9d2d6b49,742eaaeb22b925974014204f9f665ef6a02c0cae8e1babb5836a674af33ab939,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/new/evaluations/attempts/20260925T180928-5447701ced9c4cbca761b7d104098e95/record.json,6.6933913770044455,False
transfer_new,case_085,5,selective_local_quantile_stable_id_x2_a5_eft,partition,success,3162749,1918292,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,3f08aeb96ea2beee9f43fe172d20da1ca84adac0f18a2d8ac0f6ae0c1a6f2528,75227eada6c639ff476a517580b8c34f446908b547ee6362149cca2baef4c072,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/new/evaluations/attempts/20260925T180935-b8f35b3b051e41f3b51e82942863485f/record.json,5.590663783004857,False
transfer_new,case_085,5,selective_phase_band_critical_path_x1_a3_eft,partition,success,3185651,1559210,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,1a51a874dc85bcdf0788c949233a292738e99d39b9aa6f3270addd5186e0df08,eef19c35bf6502cd439d4429299cf5c6dd78377152e2fd894278099b0ce6a820,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/new/evaluations/attempts/20260925T180941-8c7a954fd387433fb72d62b6fc60916a/record.json,12.205438646997209,False
transfer_new,case_085,5,tensor16384_cheap64_active5,tensor,timeout,,,,,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,1334090b54be1f6082ccb1122e9bbe2085766176858ae53766019c39e669748e,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_085/n5/new/evaluations/attempts/20260925T180956-78e99017e8b140d7b37e8abd2fb8aa9f/record.json,26.76082036900334,False
transfer_original,case_048,3,wcc_start0_simple_a1_per_core_lpt_mv,component,success,222220,0,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,e47d50976eb482484141015d3fa8337815d9415e6b27102861aa6cb581154916,c2af06d30509d6c0fddd79eddac08a03edbe4c1d5845f8a2ed3919148c17f4a9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181022-44ae7cd4a81647a384821e77c7f28cae/record.json,0.574085902000661,False
transfer_original,case_048,3,selective_whole_critical_path_x1_a3_eft,partition,success,222220,0,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,d80ce7449cff97883020b86430250d715ac832871c0fe69574a2b71fe150187b,f0bf94d76f2ec7042929dbd1c3d78f365b1f39aef281e81515263802bd5dd65b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181023-552d8766e04141e895c775e14c792b73/record.json,0.5749875699984841,False
transfer_original,case_048,3,selective_local_quantile_stable_id_x1_a3_eft,partition,success,223196,18572,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,6b924040c0d553117f9797a10874b72a8d527ea93a300097e7851f8b8d72780d,1c8d71c81406300ea49531b65f2bea7c7b4a73f154fb22e9d010b5de3634e658,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181024-d0dccdb5e9b84a1591c99b219274f1c3/record.json,0.32214459899114445,False
transfer_original,case_048,3,selective_phase_band_critical_path_x1_a2_eft,partition,success,222795,33246,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,63d9b7870787a721828133da9af83a21e11b841868ed970bca937f6841ae2146,36163c0c980b44126b507fd451ae227d0709ad085b31bd53dbcaeb847b1d8367,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181024-33b0a3c7f01846c389a1649f384875b1/record.json,0.3705167970038019,False
transfer_original,case_048,3,selective_phase_band_critical_path_x2_a2_eft,partition,success,224491,96430,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,b0e48bf1421ba9a5a66b3c2f16e23780d23b74981ab3c8942c9144b7b65631ce,8be9abc50e1b82377c7c437cd7e464d375645a6c7ea52974b0719e8ef3d3ab32,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181025-1f49f5baabc74f37a634efdda552be73/record.json,0.371288165988517,False
transfer_original,case_048,3,selective_local_quantile_stable_id_x2_a3_eft,partition,success,225971,146270,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,66a68e06bd60e82f3d177b3d142c102515179747e2f939dd29909ed921767380,6f446f2cb7f12008b17b413b1c5edb3cfcd09b31dc93c508714cb8828e9644e5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181025-17db7452b26b4c7fb514bb7edb9864ef/record.json,0.3207941500004381,False
transfer_original,case_048,3,selective_local_quantile_critical_path_x1_a3_eft,partition,success,222312,37516,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,3f52396604a1a0cf1b5a483cfd22498bf17d232065c6e878761f24ba71cb71ff,481572633ee83b48269ff791662911b7142a6e66d1a72fd2eb563105883dd08b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181025-3364b99ba8fb4bbc9da0c1ca75d35b8d/record.json,0.32040905600297265,False
transfer_original,case_048,3,selective_phase_band_critical_path_x1_a3_eft,partition,success,222830,33246,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,1649b74a0220875490fdd973503f496b9ef36daf352718a9ae5fcd4569c774aa,e665bb98fe5b6c94104b1bd63335962e6b3b70f2be5c05ad84fcd718e94204a4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181026-93c9cf1da07b4019882169c018170d97/record.json,0.420648840998183,False
transfer_original,case_048,3,tensor4096_cheap256_active3,tensor,success,225376,117070,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,23d86a22bf5a24656f4451c959c20d6ef477a0994052a595e275246636f40f00,c3a2fe34b2769953c633400077a645529ea0835ec7298b468ab905d5b71a32e0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181026-6cf1105c255b4cf287a041df5142f9d8/record.json,0.6294995209900662,False
transfer_original,case_048,3,tensor4096_cheap256_active2,tensor,success,226513,117070,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,52accbf841d542e95bd396a956ae9b649ae3a903186cf53318b0ef0c350d85c2,f8d3443279998e29e46d79b7f0aabe986336b8e66ed325f1aef5a085afe1e1ac,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181027-6e482ea71ec2459489f631759097e323/record.json,0.6215044560085516,False
transfer_original,case_048,3,selective_phase_band_critical_path_x2_a3_eft,partition_fallback,success,224526,96430,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,b116f5e9def6c5bb9cc17500f9f815658659857fb3a4766f353447b16bd1eb41,03708f1da1691996b842fb8d6ca78b750a4e2da4309afe2c66a7829a3f6430dc,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181028-f87ce5a3bf05494faf0c794e69255bed/record.json,0.3709685210051248,False
transfer_original,case_048,3,selective_local_quantile_critical_path_x2_a3_eft,partition_fallback,success,226661,252766,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,17ba7a0b2e7e70cb08017aa9fd7175f2be31c9ad85428a2b1751cc9a3acf3807,89df610ed225cf34b32711856509711c8d0297848b925d908b57ecc92b381dca,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/original/evaluations/attempts/20260925T181028-6c53701c24e54777a0ca3ff3d579364f/record.json,0.3204319479991682,False
transfer_old,case_048,3,wcc_start0_simple_a1_per_core_lpt_mv,component,success,222220,0,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,e47d50976eb482484141015d3fa8337815d9415e6b27102861aa6cb581154916,fb0fd1b66b1c76a7b3aead2f76602afe700be85e7b71f262e1484d69af1b24e0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/old/evaluations/attempts/20260925T181028-5afef8fb11c24e9a83be8ef4ff6b0768/record.json,0.5717916680005146,False
transfer_old,case_048,3,selective_whole_critical_path_x1_a3_eft,partition,success,222220,0,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,d80ce7449cff97883020b86430250d715ac832871c0fe69574a2b71fe150187b,85fbf567dde3e463d1505727c86945eb6d538e2c6d999f744e1836241b22d3e0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/old/evaluations/attempts/20260925T181029-7b1f70a8f8a44ca282247bd40bfc77f8/record.json,0.5214964850019896,False
transfer_old,case_048,3,selective_local_quantile_stable_id_x1_a3_eft,partition,success,223196,18572,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,6b924040c0d553117f9797a10874b72a8d527ea93a300097e7851f8b8d72780d,44e4b3c1dc595aa357fe5bad41db5d1e4a5cbaa4e677d25b771877cb1a57dff1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/old/evaluations/attempts/20260925T181030-a0c9b0fccc7848a196efd5ea19d2297a/record.json,0.37119354799506254,False
transfer_old,case_048,3,selective_phase_band_critical_path_x1_a2_eft,partition,success,222795,33246,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,63d9b7870787a721828133da9af83a21e11b841868ed970bca937f6841ae2146,af71465a835f95a8090d1f7399e8423cd917b4322137a32d4af8fcec678700c6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/old/evaluations/attempts/20260925T181030-03825ca27fe24c0cad29eb58f1c2c698/record.json,0.37166532799892593,False
transfer_old,case_048,3,selective_phase_band_critical_path_x2_a2_eft,partition,success,224491,96430,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,b0e48bf1421ba9a5a66b3c2f16e23780d23b74981ab3c8942c9144b7b65631ce,9ddd44f1cbbf183c1cd1acf26772f67a26106ca081792bb48e21cedcbd19eaeb,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/old/evaluations/attempts/20260925T181031-b5bbcfda34fc4adfb6b08934d4c4455e/record.json,0.37093591199663933,False
transfer_old,case_048,3,selective_local_quantile_stable_id_x2_a3_eft,partition,success,225971,146270,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,66a68e06bd60e82f3d177b3d142c102515179747e2f939dd29909ed921767380,8853284444353750bd4afb45d5c86c0fb72017355a02367d18944ea2ccd96643,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/old/evaluations/attempts/20260925T181031-485796c5d37044c4a172b34d4b4e207e/record.json,0.3205607970012352,False
transfer_old,case_048,3,tensor4096_cheap256_active3,tensor,success,225376,117070,,,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,23d86a22bf5a24656f4451c959c20d6ef477a0994052a595e275246636f40f00,684825714d1fa589d7b8468792d05e8841f2d31fabc7aac79d176a1c9e64bb3c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/my_runs/bottleneck_transfer_v1/case_048/n3/old/evaluations/attempts/20260925T181031-5bd6be625b7d42149677d3d52df88d9b/record.json,0.5710906879976392,False
